rep_id,territory_id,doctor_id,doctor_specialty,month,monthly_call_count,rx_volume,_true_vmax,_true_km,_true_territory_re
R056,T12,DR0341,Endocrinologist,5,8,66.4,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,6,4,22.1,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,7,12,68.9,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,8,5,31.9,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,9,3,17.8,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,10,5,38.9,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,11,9,36.5,52.5,4.0,6.2223354834315865
R056,T12,DR0341,Endocrinologist,12,2,27.5,52.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,1,3,11.5,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,2,1,16.3,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,3,3,18.9,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,4,3,23.9,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,5,4,20.7,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,6,5,26.4,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,7,2,16.6,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,8,4,36.0,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,9,3,31.5,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,10,2,16.9,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,11,4,20.8,37.5,4.0,6.2223354834315865
R057,T12,DR0342,Neurologist,12,3,31.5,37.5,4.0,6.2223354834315865
R058,T12,DR0343,GP,1,1,15.5,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,2,2,11.1,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,3,5,28.5,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,4,1,20.5,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,5,3,18.8,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,6,2,19.3,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,7,3,19.7,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,8,4,13.5,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,9,3,20.0,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,10,1,9.4,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,11,4,19.1,25.0,4.0,6.2223354834315865
R058,T12,DR0343,GP,12,2,13.0,25.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,1,1,15.2,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,2,2,35.5,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,3,4,25.8,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,4,5,34.3,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,5,7,54.1,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,6,8,59.1,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,7,5,31.5,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,8,6,38.6,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,9,7,36.2,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,10,4,32.6,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,11,6,39.9,45.0,4.0,6.2223354834315865
R059,T12,DR0344,Cardiologist,12,6,41.4,45.0,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,1,3,19.9,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,2,2,33.3,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,3,5,28.8,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,4,7,40.3,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,5,5,28.9,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,6,3,30.5,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,7,7,37.3,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,8,8,29.9,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,9,3,26.4,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,10,5,34.9,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,11,6,25.2,52.5,4.0,6.2223354834315865
R060,T12,DR0345,Endocrinologist,12,1,23.2,52.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,1,4,23.3,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,2,2,18.2,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,3,4,21.3,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,4,3,20.4,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,5,3,17.0,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,6,9,39.5,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,7,6,21.4,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,8,1,10.3,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,9,3,23.0,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,10,5,32.9,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,11,4,24.3,37.5,4.0,6.2223354834315865
R056,T12,DR0346,Neurologist,12,1,11.1,37.5,4.0,6.2223354834315865
R057,T12,DR0347,GP,1,5,15.1,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,2,2,18.2,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,3,11,25.2,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,4,7,19.6,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,5,4,21.6,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,6,5,12.4,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,7,1,23.0,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,8,4,19.2,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,9,3,15.7,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,10,4,21.5,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,11,1,15.5,25.0,4.0,6.2223354834315865
R057,T12,DR0347,GP,12,2,8.3,25.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,1,8,30.1,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,2,6,39.0,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,3,5,35.2,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,4,4,28.9,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,5,8,34.9,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,6,4,18.5,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,7,11,36.8,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,8,9,34.6,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,9,8,37.9,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,10,6,31.2,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,11,3,18.5,45.0,4.0,6.2223354834315865
R058,T12,DR0348,Cardiologist,12,6,43.7,45.0,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,1,8,30.6,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,2,8,31.6,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,3,4,35.8,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,4,9,39.0,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,5,4,31.6,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,6,7,43.5,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,7,3,27.0,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,8,6,33.7,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,9,10,28.0,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,10,2,24.8,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,11,5,30.2,52.5,4.0,6.2223354834315865
R059,T12,DR0349,Endocrinologist,12,9,41.8,52.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,1,5,32.0,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,2,7,32.0,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,3,2,17.5,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,4,3,23.6,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,5,4,26.5,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,6,6,31.1,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,7,4,24.5,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,8,5,37.1,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,9,1,14.4,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,10,7,38.4,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,11,5,28.5,37.5,4.0,6.2223354834315865
R060,T12,DR0350,Neurologist,12,3,20.0,37.5,4.0,6.2223354834315865
R056,T12,DR0351,GP,1,3,22.1,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,2,3,10.0,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,3,5,15.5,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,4,1,12.9,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,5,3,22.0,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,6,4,22.5,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,7,4,19.6,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,8,5,30.8,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,9,3,17.4,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,10,2,16.2,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,11,2,11.6,25.0,4.0,6.2223354834315865
R056,T12,DR0351,GP,12,4,15.9,25.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,1,5,31.8,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,2,3,25.4,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,3,3,26.8,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,4,1,17.9,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,5,5,28.8,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,6,4,64.3,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,7,6,29.9,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,8,4,31.8,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,9,4,29.9,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,10,6,46.8,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,11,3,35.6,45.0,4.0,6.2223354834315865
R057,T12,DR0352,Cardiologist,12,3,30.9,45.0,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,1,12,56.1,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,2,7,29.2,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,3,8,27.8,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,4,6,36.8,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,5,4,43.7,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,6,10,39.1,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,7,7,49.0,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,8,1,18.2,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,9,5,45.7,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,10,6,41.3,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,11,9,45.4,52.5,4.0,6.2223354834315865
R058,T12,DR0353,Endocrinologist,12,10,48.4,52.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,1,1,11.4,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,2,8,43.7,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,3,1,12.6,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,4,3,21.1,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,5,6,32.0,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,6,5,28.7,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,7,2,17.9,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,8,4,30.3,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,9,11,30.3,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,10,6,43.2,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,11,3,18.1,37.5,4.0,6.2223354834315865
R059,T12,DR0354,Neurologist,12,4,29.5,37.5,4.0,6.2223354834315865
R060,T12,DR0355,GP,1,5,24.0,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,2,1,10.3,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,3,1,9.8,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,4,6,18.3,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,5,2,16.3,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,6,7,27.4,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,7,2,12.4,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,8,3,15.7,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,9,5,21.2,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,10,4,19.1,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,11,4,19.0,25.0,4.0,6.2223354834315865
R060,T12,DR0355,GP,12,5,26.3,25.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,1,7,29.2,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,2,5,39.9,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,3,5,28.6,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,4,3,22.6,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,5,10,22.2,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,6,5,28.3,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,7,3,25.2,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,8,4,29.6,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,9,2,24.7,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,10,1,16.2,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,11,7,29.0,45.0,4.0,6.2223354834315865
R056,T12,DR0356,Cardiologist,12,6,28.1,45.0,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,1,6,42.9,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,2,8,26.9,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,3,4,22.0,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,4,3,38.9,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,5,2,22.0,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,6,5,28.3,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,7,4,35.9,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,8,4,35.9,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,9,10,46.1,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,10,4,36.1,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,11,3,32.2,52.5,4.0,6.2223354834315865
R057,T12,DR0357,Endocrinologist,12,4,28.7,52.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,1,3,19.2,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,2,4,23.3,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,3,4,27.8,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,4,3,19.3,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,5,3,24.0,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,6,1,17.0,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,7,2,16.0,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,8,7,18.9,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,9,7,25.3,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,10,7,42.8,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,11,11,36.6,37.5,4.0,6.2223354834315865
R058,T12,DR0358,Neurologist,12,6,42.3,37.5,4.0,6.2223354834315865
R059,T12,DR0359,GP,1,7,17.1,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,2,1,15.8,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,3,3,28.6,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,4,7,27.0,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,5,4,22.0,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,6,2,12.2,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,7,4,24.2,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,8,3,20.8,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,9,3,21.2,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,10,5,16.5,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,11,2,17.9,25.0,4.0,6.2223354834315865
R059,T12,DR0359,GP,12,2,15.4,25.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,1,8,40.1,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,2,4,53.2,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,3,4,34.5,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,4,8,34.8,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,5,3,32.7,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,6,2,11.2,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,7,2,37.2,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,8,3,28.7,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,9,4,29.3,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,10,7,36.0,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,11,6,41.6,45.0,4.0,6.2223354834315865
R060,T12,DR0360,Cardiologist,12,6,30.6,45.0,4.0,6.2223354834315865
R061,T13,DR0361,GP,1,5,15.2,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,2,5,14.8,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,3,5,22.0,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,4,1,4.2,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,5,2,9.9,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,6,2,10.5,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,7,3,7.1,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,8,2,7.2,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,9,1,5.9,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,10,3,16.7,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,11,3,13.7,25.0,4.0,0.5282455804897284
R061,T13,DR0361,GP,12,5,11.6,25.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,1,5,21.5,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,2,7,20.6,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,3,4,37.4,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,4,7,50.6,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,5,5,18.1,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,6,2,18.3,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,7,2,12.4,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,8,2,17.7,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,9,5,19.8,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,10,5,33.2,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,11,5,31.0,45.0,4.0,0.5282455804897284
R062,T13,DR0362,Cardiologist,12,10,33.5,45.0,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,1,8,29.6,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,2,9,58.8,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,3,6,35.7,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,4,6,28.3,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,5,7,36.3,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,6,9,62.4,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,7,9,33.5,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,8,3,20.0,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,9,7,43.7,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,10,8,46.2,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,11,4,20.3,52.5,4.0,0.5282455804897284
R063,T13,DR0363,Endocrinologist,12,4,29.6,52.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,1,4,23.8,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,2,6,17.6,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,3,1,12.9,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,4,4,28.0,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,5,3,15.5,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,6,4,18.5,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,7,4,19.6,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,8,4,19.3,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,9,6,25.0,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,10,4,17.0,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,11,1,7.9,37.5,4.0,0.5282455804897284
R064,T13,DR0364,Neurologist,12,6,24.8,37.5,4.0,0.5282455804897284
R065,T13,DR0365,GP,1,1,4.1,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,2,5,12.5,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,3,2,7.6,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,4,9,11.0,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,5,1,4.6,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,6,3,12.8,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,7,4,16.3,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,8,4,18.8,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,9,4,13.8,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,10,3,10.3,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,11,3,15.6,25.0,4.0,0.5282455804897284
R065,T13,DR0365,GP,12,2,8.9,25.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,1,7,22.6,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,2,6,26.5,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,3,8,20.8,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,4,5,32.0,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,5,3,18.6,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,6,2,15.9,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,7,3,28.7,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,8,4,21.6,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,9,5,32.0,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,10,4,13.7,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,11,4,16.9,45.0,4.0,0.5282455804897284
R061,T13,DR0366,Cardiologist,12,2,24.2,45.0,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,1,4,34.3,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,2,9,23.5,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,3,6,40.9,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,4,4,26.0,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,5,10,68.2,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,6,6,30.1,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,7,3,16.2,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,8,6,22.3,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,9,4,29.5,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,10,8,35.5,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,11,3,28.6,52.5,4.0,0.5282455804897284
R062,T13,DR0367,Endocrinologist,12,5,37.4,52.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,1,2,14.1,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,2,8,23.7,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,3,5,21.0,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,4,6,23.4,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,5,5,20.3,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,6,6,21.9,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,7,2,16.9,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,8,3,18.5,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,9,2,12.3,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,10,4,44.5,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,11,3,17.2,37.5,4.0,0.5282455804897284
R063,T13,DR0368,Neurologist,12,4,18.7,37.5,4.0,0.5282455804897284
